dist,camp
2453.97,4.9
2453.97,5.23
2453.97,4.04
2453.97,4.5
2453.97,3.05
2453.97,3.96
2454.17,4.59
2454.38,5.14
2454.58,4.28
2454.78,3.14
2454.99,3.83
2454.99,3.99
2454.99,3.48
2454.99,3.51
2454.99,5.38
2454.99,5.5
2455.17,4.8
2455.35,5.01
2455.53,5.33
2455.72,5.87
2455.90,3.81
2455.90,5.32
2455.90,4.38
2455.90,5.63
2455.90,4.23
2455.90,4.96
2456.09,3.12
2456.29,3.48
2456.50,3.69
2456.70,4.16
2456.90,3.91
2456.90,4.66
2456.90,4.04
2456.90,2.35
2456.90,3.58
2456.90,3.77
2457.12,4.35
2457.33,3.91
2457.56,3.12
2457.78,4.49
2458.00,2.64
2458.00,3.74
2458.00,3.22
2458.00,3.21
2458.00,3.59
2458.00,3.42
2458.23,3.89
2458.47,4.17
2458.70,3.65
2458.93,3.69
2459.18,3.85
2459.18,4.16
2459.18,3.42
2459.18,4.5
2459.18,4.2
2459.18,4.72
2459.41,4.23
2459.66,3.92
2459.91,4.35
2460.15,3.95
2460.40,2.93
2460.40,3.47
2460.40,2.87
2460.40,3.54
2460.40,3.22
2460.40,5.22
2460.61,3.23
2460.82,3.01
2461.02,2.57
2461.24,2.81
2461.46,3.18
2461.46,3.73
2461.46,5.06
2461.46,5.63
2461.46,4.4
2461.46,2.59
2461.63,4.76
2461.82,2.69
2462.00,3.22
2462.18,2.96
2462.37,3.44
2462.37,4.42
2462.37,5.2
2462.37,3.88
2462.37,4.13
2462.37,4.11
2462.56,4.58
2462.75,3.97
2462.95,4.91
2463.14,4.94
2463.34,4.37
2463.34,4.62
2463.34,4.58
2463.34,3.13
2463.34,3.7
2463.34,4.65
2463.52,3.03
2463.70,3.5
2463.89,3.66
2464.07,4.08
2464.26,3.12
2464.26,3.5
2464.26,2.27
2464.26,2.5
2464.26,2.9
2464.26,3.74
2464.43,3.93
2464.60,4.06
2464.78,3.28
2464.95,4.25
2465.13,3.7
2465.13,3.72
2465.13,3.42
2465.13,3.59
2465.13,3.46
2465.13,3.07
2465.32,4.12
2465.53,3.52
2465.73,5.23
2465.94,2.72
2466.14,3.07
2466.14,3.68
2466.14,4.13
2466.14,3.43
2466.14,4.52
2466.14,4.05
2466.34,4.11
2466.55,3.86
2466.75,3.6
2466.95,3.36
2467.16,4.06
2467.16,4.2
2467.16,4.2
2467.16,3.99
2467.16,4.6
2467.16,4.29
2467.31,4.09
2467.48,3.14
2467.64,3.3
2467.81,4.3
2467.97,3.66
2467.97,5.21
2467.97,3.29
2467.97,3.82
2467.97,3.18
2467.97,3.99
2468.16,3.4
2468.37,3.59
2468.58,3.6
2468.78,3.54
2468.99,3.58
2468.99,4.8
2468.99,3.35
2468.99,3.28
2468.99,4.17
2468.99,6.17
2469.16,5.33
2469.34,4.57
2469.52,4.73
2469.70,3.54
2469.88,3.36
2469.88,3.78
2469.88,4.89
2469.88,3.5
2469.88,3.86
2469.88,5.65
2470.04,4.55
2470.21,5.06
2470.37,4.29
2470.53,4.34
2470.71,3.76
2470.71,5.72
2470.71,4.67
2470.71,4.72
2470.71,6.14
2470.71,6.43
2470.93,5.57
2471.16,6.27
2471.40,4.1
2471.63,5.92
2471.87,4.22
2471.87,4.67
2471.87,3.58
2471.87,4.36
2471.87,4.4
2471.87,4.29
2472.07,5.72
2472.28,3.63
2472.48,3.59
2472.69,3.59
2472.91,3.94
2472.91,4.89
2472.91,6.71
2472.91,4.8
2472.91,3.81
2472.91,4.27
2473.14,4.79
2473.38,4.45
2473.62,4.42
2473.86,4.16
2474.11,4.13
2474.11,4.42
2474.11,3.88
2474.11,4.41
2474.11,4.61
2474.11,3.71
2474.29,3.89
2474.49,4.26
2474.69,3.96
2474.89,5.5
2475.09,4.56
2475.09,4.66
2475.09,4.58
2475.09,5.62
2475.09,3.12
2475.09,5.07
2475.29,2.88
2475.50,4.39
2475.70,5.38
2475.91,5.23
2476.11,4.26
2476.11,4.3
2476.11,2.87
2476.11,4.14
2476.11,4.4
2476.11,4.69
2476.32,5.71
2476.52,5.3
2476.73,6.22
2476.93,4.89
2477.15,4.1
2477.15,5.54
2477.15,3.99
2477.15,4.79
2477.15,4.36
2477.15,4.76
2477.34,4.28
2477.55,5.09
2477.76,5.97
2477.97,5.42
2478.18,4.71
2478.18,6.59
2478.18,4.9
2478.18,4.51
2478.18,5.28
2478.18,5.42
2478.36,6.73
2478.55,6.19
2478.74,4.71
2478.92,4.13
2479.12,4.59
2479.12,5.05
2479.12,5.35
2479.12,7.34
2479.12,6.33
2479.12,5.53
2479.38,3.27
2479.65,4.45
2479.91,4.6
2480.18,4.85
2480.45,4.25
2480.45,4.97
2480.45,3.6
2480.45,4.33
2480.45,5.1
2480.45,3.85
2480.67,4.76
2480.91,4.88
2481.15,5.01
2481.38,6.88
2481.62,4.43
2481.62,5.37
2481.62,3.75
2481.62,4.46
2481.62,3.23
2481.62,4.76
2481.87,4.49
2482.13,5.2
2482.37,3.27
2482.63,2.91
2482.89,3.03
2482.89,3.73
2482.89,4.92
2482.89,4.83
2482.89,4.74
2482.89,3.22
2483.11,5.59
2483.34,4.36
2483.56,5.57
2483.79,5.24
2484.02,4.94
2484.02,6.38
2484.02,3.52
2484.02,3.94
2484.02,2.98
2484.02,3.89
2484.26,3.28
2484.51,3.69
2484.74,4.88
2484.99,5.11
2485.24,4.71
2485.24,5.69
2485.24,4.64
2485.24,4
2485.24,5.07
2485.24,5.2
2485.44,3.8
2485.64,2.6
2485.85,3.34
2486.06,3.34
2486.27,3.01
2486.27,4.72
2486.27,4.03
2486.27,4.97
2486.27,4.41
2486.27,5.06
2486.49,5.19
2486.73,5.26
2486.97,5.08
2487.21,4.16
2487.45,4
2487.45,4.27
2487.45,5.23
2487.45,5.63
2487.45,5.24
2487.45,5.65
2487.69,4.81
2487.93,5.54
2488.16,6.24
2488.40,7.74
2488.64,5.36
2488.64,5.87
2488.64,3.27
2488.64,5.66
2488.64,3.45
2488.64,5.63
2488.88,4.91
2489.11,7.04
2489.35,5.84
2489.59,5.22
2489.84,5.04
2489.84,6.29
2489.84,5.97
2489.84,6.04
2489.84,5.06
2489.84,5.22
2490.04,8.17
2490.24,6.28
2490.45,6.34
2490.65,6.98
2490.86,6.93
2490.86,8
2490.86,5.93
2490.86,6.34
2490.86,6.59
2490.86,6.11
2491.08,6.4
2491.31,7.12
2491.53,6.86
2491.75,5.96
2491.98,5.47
2491.98,5.62
2491.98,5.8
2491.98,5.09
2491.98,5.97
2491.98,7.32
2492.19,6.25
2492.40,7.1
2492.62,6.26
2492.83,7.11
2493.04,4.97
2493.04,6.03
2493.04,4.9
2493.04,5.95
2493.04,6.19
2493.04,5.26
2493.22,5.25
2493.40,4.67
2493.59,5
2493.77,5.22
2493.96,5.14
2493.96,5.53
2493.96,6.19
2493.96,4.89
2493.96,5.21
2493.96,5.29
2494.18,5.37
2494.39,5.9
2494.61,6.34
2494.83,4.29
2495.04,4.47
2495.04,4.62
2495.04,6.42
2495.04,5.1
2495.04,4.8
2495.04,4.33
2495.23,4.17
2495.41,5
2495.59,4.02
2495.77,4.97
2495.96,4.23
2495.96,5.48
2495.96,5.06
2495.96,3.67
2495.96,4.46
2495.96,2.82
2496.14,4.24
2496.32,4.96
2496.51,5.68
2496.69,5.53
2496.87,3.55
2496.87,5.06
2496.87,3.98
2496.87,4.37
2496.87,2.9
2496.87,4.81
2497.08,4.66
2497.29,5.75
2497.49,6.52
2497.70,5.73
2497.92,5.46
2497.92,6.63
2497.92,5.55
2497.92,4.06
2497.92,4.58
2497.92,4.62
2498.13,6.18
2498.34,5.83
2498.55,5.35
2498.76,6.2
2498.99,5.59
2498.99,7.14
2498.99,7.08
2498.99,6.58
2498.99,6.95
2498.99,6.15
2499.17,4.23
2499.34,5.26
2499.53,5.18
2499.70,5.17
2499.89,4.1
2499.89,6.52
2499.89,6.01
2499.89,4.7
2499.89,5.81
2499.89,7.02
2500.07,6.93
2500.26,7
2500.44,6.16
2500.62,5.45
2500.82,5.94
2500.82,8.03
2500.82,7.45
2500.82,7.08
2500.82,6.92
2500.82,6.96
2500.97,6.33
2501.14,5.1
2501.31,6.51
2501.48,6.48
2501.65,5.08
2501.65,6.58
2501.65,6.67
2501.65,5.58
2501.65,4.11
2501.65,4.22
2501.83,5.38
2502.01,6.35
2502.19,6.07
2502.37,5.97
2502.56,5.62
2502.56,7.47
2502.56,5.49
2502.56,6.08
2502.56,5.37
2502.56,6.65
2502.72,5.73
2502.89,5.48
2503.06,5.91
2503.24,5.49
2503.41,3.64
2503.41,5.44
2503.41,4.86
2503.41,3.85
2503.41,3.73
2503.41,4.45
2503.62,5.98
2503.85,5.25
2504.08,3.67
2504.30,4.83
2504.53,4.32
2504.53,4.88
2504.53,5.57
2504.53,4.9
2504.53,4.96
2504.53,4.66
2504.74,5.57
2504.95,6.12
2505.18,5.43
2505.39,5.34
2505.61,3.25
2505.61,5.25
2505.61,4.76
2505.61,4.68
2505.61,4.5
2505.61,5.56
2505.82,5.14
2506.04,6.41
2506.26,5.54
2506.48,6.56
2506.70,5.14
2506.70,6.88
2506.70,5.69
2506.70,4.56
2506.70,4.34
2506.70,4.07
2506.95,4.72
2507.21,4.1
2507.46,4.3
2507.71,3.09
2507.98,2.6
2507.98,4.76
2507.98,3.78
2507.98,3.44
2507.98,4.61
2507.98,5.32
2508.21,3.9
2508.45,4.42
2508.70,4.1
2508.94,4.23
2509.19,5.33
2509.19,5.91
2509.19,4.18
2509.19,4.4
2509.19,5.09
2509.19,4.27
2509.42,4.21
2509.67,5
2509.90,5.88
2510.15,5.17
2510.40,4.08
2510.40,5.12
2510.40,5.86
2510.40,3.39
2510.40,5.89
2510.40,3.42
2510.67,5.22
2510.94,4.94
2511.21,4.43
2511.48,4.97
2511.76,5.32
2511.76,5.9
2511.76,6.31
2511.76,6.8
2511.76,6.01
2511.76,3.41
2511.92,5.5
2512.07,5.3
2512.24,5.51
2512.40,5.64
2512.56,4.73
2512.56,5.79
2512.56,5.36
2512.56,4.96
2512.56,4.58
2512.56,6.17
2512.75,5.01
2512.93,5
2513.11,4.34
2513.29,5.77
2513.47,5.24
2513.47,5.75
2513.47,3.71
2513.47,5.33
2513.47,3.92
2513.47,4.13
2513.67,3.65
2513.88,5.11
2514.09,4.52
2514.30,3.64
2514.52,4.89
2514.52,5.37
2514.52,5.01
2514.52,5.45
2514.52,4.91
2514.52,4.61
2514.72,5.7
2514.93,5
2515.13,5.31
2515.33,7.2
2515.55,4.08
2515.55,5.8
2515.55,3.96
2515.55,3.24
2515.55,3.12
2515.55,4.51
2515.78,4.56
2516.01,5.87
2516.24,6.87
2516.47,5.76
2516.70,4.25
2516.70,5.93
2516.70,6.41
2516.70,4.47
2516.70,4.78
2516.70,4.11
2516.96,6.43
2517.22,5.99
2517.49,5.67
2517.75,4.91
2518.02,5.51
2518.02,5.78
2518.02,5.24
2518.02,5.29
2518.02,5.17
2518.02,5.76
2518.27,5.54
2518.54,5.9
2518.79,6.23
2519.06,5.04
2519.33,3.96
2519.33,6.95
2519.33,5.68
2519.33,4.22
2519.33,6.02
2519.33,5.23
2519.59,5.56
2519.85,4.35
2520.11,4.48
2520.37,3.93
2520.64,5.51
2520.64,5.91
2520.64,4.88
2520.64,5.7
2520.64,5.09
2520.64,5.2
2520.92,6.45
2521.20,6.46
2521.48,6.41
2521.76,6.91
2522.06,5.38
2522.06,8.49
2522.06,5.8
2522.06,6.66
2522.06,6.67
2522.06,5.97
2522.35,6.55
2522.64,5.75
2522.92,6.71
2523.21,5.82
2523.51,4.53
2523.51,5.3
2523.51,6.07
2523.51,6.18
2523.51,5.36
2523.51,5.43
2523.81,6.4
2524.10,4.68
2524.40,4.29
2524.69,5.48
2524.99,6.21
2524.99,8.1
2524.99,5.58
2524.99,5.82
2524.99,5.1
2524.99,5.71
2525.28,6.17
2525.59,5.15
2525.90,3.73
2526.21,5.75
2526.52,5.66
2526.52,5.83
2526.52,4.88
2526.52,5.4
2526.52,4.5
2526.52,4.5
2526.84,5.19
2527.17,4.97
2527.50,4.56
2527.83,4.15
2528.17,5.25
2528.17,5.88
2528.17,4.39
2528.17,5.08
2528.17,6.55
2528.17,3.83
2528.45,5.1
2528.75,4.78
2529.04,6.9
2529.33,5.85
2529.63,5.45
2529.63,5.89
2529.63,4.73
2529.63,4.97
2529.63,5.45
2529.63,7.22
2529.85,7.21
2530.07,5.59
2530.30,6
2530.53,5.99
2530.75,4.37
2530.75,5.5
2530.75,4.67
2530.75,4.64
2530.75,5.41
2530.75,5.04
2530.93,6.02
2531.11,6.74
2531.28,5.31
2531.47,5.7
2531.65,5
2531.65,5.56
2531.65,4.8
2531.65,6.3
2531.65,5.26
2531.65,4.04
2531.87,4.47
2532.08,6.51
2532.30,5.58
2532.51,5.77
2532.74,6.09
2532.74,8.22
2532.74,7.55
2532.74,7.69
2532.74,8.17
2532.74,8.26
2532.97,7.38
2533.21,7.05
2533.46,5.96
2533.69,5.79
2533.94,6
2533.94,6.38
2533.94,7.57
2533.94,8.13
2533.94,7.29
2533.94,6.99
2534.14,6.13
2534.33,5.01
2534.52,7.37
2534.72,6.49
2534.92,4.41
2534.92,5.25
2534.92,4.76
2534.92,4.81
2534.92,5.46
2534.92,4.86
2535.13,4.8
2535.35,4.26
2535.56,4.06
2535.78,4.5
2536.00,3.06
2536.00,6.19
2536.00,4.81
2536.00,4.72
2536.00,3.6
2536.00,3.95
2536.18,6.4
2536.37,6.44
2536.57,5.84
2536.76,5.08
2536.96,5.93
2536.96,6.01
2536.96,5.58
2536.96,6.7
2536.96,7.09
2536.96,6.36
2537.20,7.1
2537.46,7.29
2537.71,7.64
2537.96,7.57
2538.22,6.48
2538.22,7.71
2538.22,6.98
2538.22,6.61
2538.22,5.95
2538.22,6.66
2538.47,7.75
2538.73,7.34
2538.99,5.92
2539.25,5.82
2539.51,7.02
2539.51,7.26
2539.51,5.5
2539.51,7.02
2539.51,7.38
2539.51,7.13
2539.72,7.26
2539.95,7.37
2540.17,8.62
2540.39,6.64
2540.62,7.15
2540.62,7.15
2540.62,9.6
2540.62,10.83
2540.62,8.74
2540.62,7.94
2540.86,8.18
2541.11,6.94
2541.35,7
2541.60,8.49
2541.85,8.45
2541.85,8.56
2541.85,5.02
2541.85,5.16
2541.85,4.92
2541.85,5.59
2542.08,6.41
2542.32,6.82
2542.56,7.46
2542.80,4.58
2543.04,4.75
2543.04,6.39
2543.04,6.18
2543.04,8.2
2543.04,5.64
2543.04,4.67
2543.32,3.89
2543.62,5.05
2543.91,4.19
2544.20,4.54
2544.50,4.97
2544.50,6.65
2544.50,3.1
2544.50,4.16
2544.50,4.32
2544.50,5.8
2544.73,3.78
2544.97,3.62
2545.21,4.07
2545.45,6.13
2545.69,3.29
2545.69,4.02
2545.69,5.85
2545.69,3.67
2545.69,4.37
2545.69,3.58
2545.95,7.17
2546.21,5.5
2546.47,5.66
2546.73,5.31
2547.00,6.47
2547.00,6.58
2547.00,5.09
2547.00,4.28
2547.00,4.85
2547.00,5.96
2547.29,4.83
2547.59,5.74
2547.88,4.54
2548.19,4.3
2548.49,3.76
2548.49,3.92
2548.49,4.24
2548.49,3.39
2548.49,3.22
2548.49,4.6
2548.74,4.02
2549.00,2.94
2549.26,2.62
2549.53,2.72
2549.79,3.14
2549.79,3.81
2549.79,6.29
2549.79,3.7
2549.79,3.55
2549.79,3.46
2550.02,5.94
2550.25,5.47
2550.48,3.58
2550.71,3.34
2550.95,3.21
2550.95,5.26
2550.95,3.76
2550.95,4.5
2550.95,4.75
2550.95,4.86
2551.12,4.77
2551.28,5.71
2551.45,6.7
2551.62,7.14
2551.80,6.39
2551.80,8.02
2551.80,6.94
2551.80,7.82
2551.80,5.92
2551.80,7.1
2552.03,8.29
2552.26,10.4
2552.49,7.93
2552.72,7.78
2552.96,6.95
2552.96,8.14
2552.96,7.48
2552.96,9.06
2552.96,7.24
2552.96,7.23
2553.20,8.52
2553.45,7.6
2553.70,8.4
2553.95,8.36
2554.20,6
2554.20,7.11
2554.20,7.52
2554.20,7.18
2554.20,7.54
2554.20,7.56
2554.36,6.88
2554.52,7.11
2554.69,5.93
2554.85,5.46
2555.01,6.35
2555.01,7.28
2555.01,6.51
2555.01,7.06
2555.01,8.82
2555.01,7.42
2555.22,7.51
2555.44,5.61
2555.66,5.79
2555.88,4.99
2556.10,5.1
2556.10,6.26
2556.10,7.67
2556.10,6.41
2556.10,6.63
2556.10,5.97
2556.34,5.31
2556.60,6.34
2556.84,7.12
2557.09,7.98
2557.34,5.93
2557.34,6.32
2557.34,5.02
2557.34,6.56
2557.34,4.99
2557.34,5.35
2557.51,7.04
2557.68,7.89
2557.86,7.6
2558.03,6.09
2558.20,5.9
2558.20,6.47
2558.20,7.37
2558.20,5.11
2558.20,5.69
2558.20,4.35
2558.32,6.87
2558.44,6.54
2558.56,8.84
2558.68,6.76
2558.80,5.83
2558.80,6.35
2558.80,6.58
2558.80,7.34
2558.80,7
2558.80,6.63
2558.91,6.89
2559.01,6.04
2559.13,6.9
2559.24,7.68
2559.36,4.49
2559.36,6.43
2559.36,6.06
2559.36,4.67
2559.36,5.72
2559.36,4.58
2559.51,7.66
2559.68,6.58
2559.85,6.25
2560.01,6.55
2560.18,5.5
2560.18,6.7
2560.18,6.33
2560.18,5.83
2560.18,5.52
2560.18,5.17
2560.22,4.72
2560.26,5.22
2560.30,5.61
2560.35,5.51
2560.39,5.21
2560.39,5.58
2560.39,6.4
2560.39,6.6
2560.39,5.93
2560.39,6.03
2560.39,5.77
2560.39,6.39
2560.39,5.75
2560.39,5.84
2560.39,5.37
2560.39,6.34
2560.39,5.19
2560.39,5.48
2560.39,5.06
2560.39,5.33
2560.39,5.67
2560.39,6.08
2560.39,5.79
2560.39,5.9
2560.39,5.5
2560.39,5.85
2560.39,6.63
2560.39,6.65
2560.39,6.3
2560.39,6.47
2560.39,5.75
2560.39,7.06
2560.39,5.43
2560.39,5.54
2560.39,5.3
2560.39,6.29
2560.39,5.42
2560.39,6.04
2560.39,6.25
2560.39,5.52
2560.39,6.42
2560.39,6.05
2560.40,6.44
2560.40,6.18
2560.41,5.9
2560.41,6.62
2560.41,6.6
2560.41,6.67
2560.41,5.34
2560.41,5.54
2560.41,6.16
2560.41,6.22
2560.42,5.66
2560.42,6.21
2560.42,6.03
2560.42,6.61
2560.42,5.99
2560.42,5.86
2560.42,6.36
2560.43,6.64
2560.43,6.04
2560.43,6.2
2560.43,5.33
2560.43,6.73
2560.44,6.03
2560.44,5.58
2560.44,5.83
2560.44,5.93
2560.44,6.68
2560.44,4.95
2560.44,5.66
2560.44,5.79
2560.44,5.85
2560.44,5.83
2560.44,6.66
2560.44,6.25
2560.44,6.9
2560.44,5.42
2560.44,5.55
2560.44,6.08
2560.44,6.51
2560.44,5.98
2560.44,6.89
2560.44,6.22
2560.44,7.05
2560.44,5.53
2560.44,6.06
2560.44,6
2560.44,6.56
2560.44,5.51
2560.44,5.97
2560.44,6.77
2560.44,6.3
2560.44,6.35
2560.44,5.65
2560.44,6.4
2560.44,6.21
2560.44,5.59
2560.44,6.18
2560.44,6.04
2560.49,6.18
2560.54,6.09
2560.59,6.26
2560.64,6.93
2560.70,4.66
2560.70,7.75
2560.70,5.79
2560.70,5.16
2560.70,6.14
2560.70,3.64
2560.87,5.27
2561.06,4.87
2561.24,7.73
2561.42,6.96
2561.60,5.93
2561.60,7.41
2561.60,5.57
2561.60,4.68
2561.60,5.56
2561.60,5.28
2561.79,5.4
2561.99,5.59
2562.18,5.27
2562.38,4.69
2562.58,4.74
2562.58,5.26
2562.58,5.02
2562.58,5.48
2562.58,6.58
2562.58,5.13
2562.74,4.69
2562.91,4.16
2563.09,3.52
2563.26,4.48
2563.44,3.84
2563.44,4.31
2563.44,5.91
2563.44,6.07
2563.44,5.58
2563.44,4.32
2563.68,4.1
2563.91,4.21
2564.16,3.42
2564.40,5.22
2564.64,3.49
2564.64,3.92
2564.64,2.35
2564.64,3.28
2564.64,3.35
2564.64,3.13
2564.91,3.2
2565.19,3.59
2565.47,2.6
2565.75,3.46
2566.04,3.68
2566.04,4.35
2566.04,2.18
2566.04,3.21
2566.04,3.26
2566.04,3.18
2566.34,2.83
2566.64,3.19
2566.95,2.9
2567.25,2.02
2567.56,2
2567.56,3.49
2567.56,2.11
2567.56,2.97
2567.56,3.1
2567.56,2.58
2567.79,3.96
2568.03,5.51
2568.26,4.73
2568.50,4.53
2568.75,6.53
2568.75,6.73
2568.75,5.16
2568.75,4.83
2568.75,5.78
2568.75,6.16
2568.99,5.13
2569.24,6.51
2569.49,8.33
2569.74,7.11
2569.98,6.97
2569.98,7.06
2569.98,7.6
2569.98,6.02
2569.98,6.55
2569.98,6.78
2570.17,9.71
2570.36,6.99
2570.55,6.84
2570.74,6.74
2570.93,7.62
2570.93,7.67
2570.93,5.67
2570.93,5.65
2570.93,5.3
2570.93,7.74
2571.09,7.18
2571.27,7.34
2571.44,7.63
2571.61,6.59
2571.79,7.05
2571.79,7.09
2571.79,6.7
2571.79,6.35
2571.79,8.16
2571.79,5.84
2571.97,7.16
2572.15,6.67
2572.33,6.72
2572.51,7.12
2572.70,6.18
2572.70,6.64
2572.70,10.78
2572.70,8.22
2572.70,7.81
2572.70,7.53
2572.85,7
2573.00,6.54
2573.17,7.39
2573.32,8.68
2573.48,8.1
2573.48,8.58
2573.48,8.28
2573.48,8.26
2573.48,6.84
2573.48,8.34
2573.61,8.34
2573.73,9.09
2573.87,7.89
2574.00,7.33
2574.13,7.35
2574.13,7.52
2574.13,7.1
2574.13,6.54
2574.13,6.31
2574.13,7.21
2574.27,7.11
2574.42,7.32
2574.57,6.69
2574.72,4.85
2574.87,5.61
2574.87,6.23
2574.87,4.47
2574.87,5.58
2574.87,7.35
2574.87,6.89
2575.10,4.48
2575.33,3.38
2575.55,3.5
2575.78,4.01
2576.01,2.91
2576.01,3.82
2576.01,7.92
2576.01,4.32
2576.01,4.44
2576.01,4.69
2576.25,4.49
2576.49,5.73
2576.73,5.17
2576.96,3.72
2577.21,4.44
2577.21,6.57
2577.21,4.14
2577.21,3.77
2577.21,4.38
2577.21,5
2577.48,4.41
2577.75,5.97
2578.02,5.23
2578.29,4.45
2578.57,4.01
2578.57,4.02
2578.57,4.73
2578.57,4.49
2578.57,4.08
2578.57,5.26
2578.80,4.96
2579.04,4.86
2579.28,4.15
2579.52,6.65
2579.76,4.14
2579.76,4.52
2579.76,5.45
2579.76,5.43
2579.76,4.83
2579.76,3.55
2580.04,6.95
2580.33,6.74
2580.61,5.99
2580.89,7.03
2581.18,5.95
2581.18,6.57
2581.18,6.29
2581.18,4.44
2581.18,4.33
2581.18,5
2581.47,6.79
2581.77,7.66
2582.07,6.33
2582.36,5.83
2582.67,5.42
2582.67,5.69
2582.67,7.39
2582.67,5.9
2582.67,4.86
2582.67,5.03
2582.90,5.16
2583.13,4.56
2583.37,4.45
2583.60,5.66
2583.83,5.21
2583.83,6.28
2583.83,5.97
2583.83,5.01
2583.83,5.54
2583.83,6.99
2584.11,5.67
2584.39,4.93
2584.67,5.31
2584.95,5.1
2585.24,5.25
2585.24,5.5
2585.24,3.42
2585.24,5.09
2585.24,6.42
2585.24,4.05
2585.54,4.47
2585.84,5.75
2586.15,7.09
2586.45,7.12
2586.76,5.21
2586.76,7.35
2586.76,7.61
2586.76,6.5
2586.76,5.95
2586.76,5.23
2587.01,5.54
2587.26,5.82
2587.52,5.49
2587.77,6.35
2588.04,5
2588.04,6.12
2588.04,6.73
2588.04,5.73
2588.04,5.68
2588.04,6.18
2588.23,6.18
2588.43,5.92
2588.63,6.56
2588.83,4.79
2589.04,5.23
2589.04,5.78
2589.04,4.32
2589.04,5.79
2589.04,3.39
2589.04,4.73
2589.25,4.63
2589.46,4.83
2589.67,4.45
2589.88,4.58
2590.09,4.76
2590.09,5.28
2590.09,4.62
2590.09,4.54
2590.09,4.84
2590.09,3.88
2590.34,4.09
2590.61,5.82
2590.86,4.72
2591.13,3.41
2591.39,4.1
2591.39,4.15
2591.39,2.68
2591.39,3.46
2591.39,3.53
2591.39,3.28
2591.62,4.77
2591.87,4.65
2592.10,4.72
2592.34,4.99
2592.58,4.71
2592.58,5.45
2592.58,3.39
2592.58,3.9
2592.58,4.69
2592.58,7.5
2592.81,5.04
2593.05,5
2593.30,5.19
2593.54,4.9
2593.78,3.76
2593.78,4.07
2593.78,6.99
2593.78,4.72
2593.78,4.33
2593.78,4.22
2593.99,4.59
2594.20,5.58
2594.42,5.5
2594.62,5.53
2594.84,5.14
2594.84,7.2
2594.84,4.7
2594.84,5.45
2594.84,4.54
2594.84,4.42
2594.98,4.83
2595.14,7.34
2595.28,4.42
2595.44,5.38
2595.59,6.98
2595.59,8.1
2595.59,4.81
2595.59,6.28
2595.59,6.91
2595.59,6.24
2595.71,6.63
2595.83,7.1
2595.96,6.75
2596.08,5.55
2596.20,5.2
2596.20,6.78
2596.20,5.7
2596.20,9.37
2596.20,7.92
2596.20,6.82
2596.43,4.04
2596.67,4.5
2596.90,3.77
2597.14,3.78
2597.38,2.6
2597.38,6.95
2597.38,4.37
2597.38,4.7
2597.38,3.88
2597.38,3.93
2597.62,3.7
2597.86,3.91
2598.11,6.68
2598.35,2.35
2598.59,3.45
2598.59,3.7
2598.59,3.49
2598.59,2.98
2598.59,3.8
2598.59,3.43
2598.75,5.59
2598.90,3.58
2599.06,4.5
2599.21,5.08
2599.37,2.72
2599.37,3.81
2599.37,1.41
2599.37,2.86
2599.37,3.67
2599.37,3.24
2599.61,2.96
2599.84,3.64
2600.09,2.48
2600.32,2.63
2600.57,3.33
2600.57,3.86
2600.57,4.18
2600.57,4.49
2600.57,4.59
2600.57,4.81
2600.79,2.88
2601.02,4
2601.26,4.46
2601.49,4.57
2601.73,1.89
2601.73,5.27
2601.73,3.79
2601.73,4.05
2601.73,3
2601.73,1.15
2602.05,3.28
2602.38,4.12
2602.71,5.61
2603.04,2.86
2603.37,3.64
2603.37,4.37
2603.37,1.88
2603.37,4.3
2603.37,3.24
2603.37,3
2603.63,2.45
2603.88,3.12
2604.14,4.19
2604.40,3.04
2604.66,4.04
2604.66,5.85
2604.66,2.59
2604.66,4.84
2604.66,4.61
2604.66,3.95
2604.92,5.59
2605.17,4.69
2605.42,3.79
2605.67,3.22
2605.93,2.89
2605.93,4.55
2605.93,4.61
2605.93,3.98
2605.93,3.83
2605.93,2.21
2606.21,3.79
2606.50,5.41
2606.79,4.83
2607.08,2.56
2607.37,4.57
2607.37,5.72
2607.37,3.36
2607.37,4.15
2607.37,4.57
2607.37,4.28
2607.63,2.9
2607.90,4.49
2608.16,4.52
2608.42,4.76
2608.69,3.87
2608.69,6.33
2608.69,2.47
2608.69,3.09
2608.69,4.59
2608.69,5.18
2609.00,4.37
2609.31,5.16
2609.62,4.44
2609.92,5.36
2610.24,5.02
2610.24,7.83
2610.24,5.5
2610.24,5.93
2610.24,3.27
2610.24,4.27
2610.53,4.97
2610.82,6.19
2611.11,4.18
2611.40,4.95
2611.69,4.58
2611.69,5.74
2611.69,4.92
2611.69,4.25
2611.69,4.52
2611.69,7.19
2611.94,6.26
2612.20,5.69
2612.44,6.75
2612.70,6.88
2612.95,5.95
2612.95,6.59
2612.95,4.81
2612.95,6.35
2612.95,5.63
2612.95,6.35
2613.21,6.21
2613.48,6
2613.74,3.92
2614.01,3.7
2614.28,4.02
2614.28,5.98
2614.28,4.1
2614.28,4.93
2614.28,5.33
2614.28,5.73
2614.54,3.87
2614.79,5.95
2615.05,5.37
2615.31,5.78
2615.56,5.39
2615.56,5.97
2615.56,4.45
2615.56,2.88
2615.56,4.28
2615.56,9.17
2615.77,6.05
2616.00,3.71
2616.21,5.75
2616.43,4.93
